ImageId,ModelName,Success
00000013_018,xrv_densenet_pc,0
00000013_021,xrv_densenet_pc,0
00000013_025,xrv_densenet_pc,0
00000013_026,xrv_densenet_pc,0
00000013_027,xrv_densenet_pc,0
00000013_028,xrv_densenet_pc,0
00000013_029,xrv_densenet_pc,0
00000013_030,xrv_densenet_pc,0
00000013_035,xrv_densenet_pc,0
00000013_037,xrv_densenet_pc,0
00000013_040,xrv_densenet_pc,0
00000013_044,xrv_densenet_pc,0
00000013_045,xrv_densenet_pc,0
00000017_000,xrv_densenet_pc,0
00000019_000,xrv_densenet_pc,0
00000023_002,xrv_densenet_pc,0
00000025_000,xrv_densenet_pc,0
00000030_000,xrv_densenet_pc,0
00000030_001,xrv_densenet_pc,0
00000032_000,xrv_densenet_pc,0
00000032_001,xrv_densenet_pc,0
00000032_004,xrv_densenet_pc,0
00000032_006,xrv_densenet_pc,1
00000032_007,xrv_densenet_pc,0
00000032_012,xrv_densenet_pc,1
00000032_021,xrv_densenet_pc,0
00000032_027,xrv_densenet_pc,0
00000032_028,xrv_densenet_pc,0
00000032_029,xrv_densenet_pc,0
00000032_030,xrv_densenet_pc,0
00000032_031,xrv_densenet_pc,0
00000032_032,xrv_densenet_pc,0
00000032_034,xrv_densenet_pc,0
00000032_035,xrv_densenet_pc,0
00000032_036,xrv_densenet_pc,1
00000032_037,xrv_densenet_pc,0
00000032_040,xrv_densenet_pc,0
00000032_041,xrv_densenet_pc,0
00000032_044,xrv_densenet_pc,0
00000032_045,xrv_densenet_pc,0
00000032_050,xrv_densenet_pc,0
00000032_052,xrv_densenet_pc,1
00000032_053,xrv_densenet_pc,0
00000032_054,xrv_densenet_pc,1
00000032_055,xrv_densenet_pc,0
00000032_056,xrv_densenet_pc,0
00000032_057,xrv_densenet_pc,0
00000032_058,xrv_densenet_pc,0
00000032_059,xrv_densenet_pc,0
00000032_060,xrv_densenet_pc,0
00000033_000,xrv_densenet_pc,0
00000036_000,xrv_densenet_pc,0
00000038_000,xrv_densenet_pc,0
00000038_001,xrv_densenet_pc,1
00000038_003,xrv_densenet_pc,0
00000038_006,xrv_densenet_pc,0
00000039_004,xrv_densenet_pc,0
00000041_006,xrv_densenet_pc,0
00000044_000,xrv_densenet_pc,0
00000044_002,xrv_densenet_pc,0
00000045_000,xrv_densenet_pc,0
00000047_003,xrv_densenet_pc,1
00000047_004,xrv_densenet_pc,1
00000047_006,xrv_densenet_pc,1
00000053_001,xrv_densenet_pc,1
00000056_001,xrv_densenet_pc,0
00000057_002,xrv_densenet_pc,1
00000058_000,xrv_densenet_pc,1
00000060_000,xrv_densenet_pc,0
00000061_002,xrv_densenet_pc,0
00000061_003,xrv_densenet_pc,0
00000061_004,xrv_densenet_pc,1
00000061_005,xrv_densenet_pc,0
00000061_006,xrv_densenet_pc,0
00000061_007,xrv_densenet_pc,0
00000061_008,xrv_densenet_pc,0
00000061_009,xrv_densenet_pc,0
00000061_010,xrv_densenet_pc,0
00000061_011,xrv_densenet_pc,0
00000061_012,xrv_densenet_pc,0
00000061_013,xrv_densenet_pc,0
00000061_014,xrv_densenet_pc,0
00000061_017,xrv_densenet_pc,0
00000061_020,xrv_densenet_pc,0
00000061_023,xrv_densenet_pc,0
00000061_025,xrv_densenet_pc,0
00000066_000,xrv_densenet_pc,1
00000067_001,xrv_densenet_pc,1
00000069_000,xrv_densenet_pc,0
00000071_002,xrv_densenet_pc,0
00000071_005,xrv_densenet_pc,0
00000071_006,xrv_densenet_pc,0
00000071_007,xrv_densenet_pc,0
00000072_000,xrv_densenet_pc,0
00000074_000,xrv_densenet_pc,0
00000075_000,xrv_densenet_pc,0
00000075_001,xrv_densenet_pc,0
00000076_000,xrv_densenet_pc,0
00000077_000,xrv_densenet_pc,0
00000078_001,xrv_densenet_pc,1
00000078_002,xrv_densenet_pc,1
00000080_001,xrv_densenet_pc,1
00000080_004,xrv_densenet_pc,0
00000084_000,xrv_densenet_pc,0
00000084_001,xrv_densenet_pc,0
00000086_002,xrv_densenet_pc,1
00000088_000,xrv_densenet_pc,0
00000090_003,xrv_densenet_pc,0
00000090_004,xrv_densenet_pc,1
00000090_005,xrv_densenet_pc,0
00000090_008,xrv_densenet_pc,0
00000091_005,xrv_densenet_pc,0
00000091_008,xrv_densenet_pc,0
00000091_009,xrv_densenet_pc,0
00000091_010,xrv_densenet_pc,1
00000092_001,xrv_densenet_pc,0
00000096_000,xrv_densenet_pc,0
00000096_001,xrv_densenet_pc,1
00000096_002,xrv_densenet_pc,0
00000096_003,xrv_densenet_pc,0
00000096_004,xrv_densenet_pc,1
00000096_005,xrv_densenet_pc,0
00000096_006,xrv_densenet_pc,0
00000096_007,xrv_densenet_pc,0
00000099_000,xrv_densenet_pc,1
00000099_001,xrv_densenet_pc,1
00000099_002,xrv_densenet_pc,0
00000099_003,xrv_densenet_pc,0
00000099_005,xrv_densenet_pc,1
00000099_007,xrv_densenet_pc,0
00000099_008,xrv_densenet_pc,1
00000099_009,xrv_densenet_pc,1
00000099_010,xrv_densenet_pc,1
00000099_011,xrv_densenet_pc,0
00000099_012,xrv_densenet_pc,0
00000099_013,xrv_densenet_pc,0
00000100_000,xrv_densenet_pc,0
00000103_010,xrv_densenet_pc,0
00000103_011,xrv_densenet_pc,0
00000109_000,xrv_densenet_pc,0
00000109_001,xrv_densenet_pc,1
00000109_003,xrv_densenet_pc,0
00000112_000,xrv_densenet_pc,1
00000113_001,xrv_densenet_pc,1
00000116_000,xrv_densenet_pc,0
00000116_001,xrv_densenet_pc,0
00000116_002,xrv_densenet_pc,0
00000116_003,xrv_densenet_pc,0
00000116_004,xrv_densenet_pc,0
00000116_005,xrv_densenet_pc,0
00000116_006,xrv_densenet_pc,0
00000116_007,xrv_densenet_pc,0
00000116_008,xrv_densenet_pc,1
00000116_009,xrv_densenet_pc,0
00000116_010,xrv_densenet_pc,0
00000116_011,xrv_densenet_pc,0
00000116_013,xrv_densenet_pc,0
00000116_016,xrv_densenet_pc,0
00000116_017,xrv_densenet_pc,0
00000116_018,xrv_densenet_pc,0
00000116_020,xrv_densenet_pc,0
00000116_021,xrv_densenet_pc,0
00000116_022,xrv_densenet_pc,0
00000116_023,xrv_densenet_pc,0
00000116_024,xrv_densenet_pc,0
00000116_025,xrv_densenet_pc,1
00000116_028,xrv_densenet_pc,0
00000116_029,xrv_densenet_pc,1
00000116_031,xrv_densenet_pc,0
00000116_032,xrv_densenet_pc,0
00000116_033,xrv_densenet_pc,1
00000116_034,xrv_densenet_pc,0
00000116_035,xrv_densenet_pc,1
00000116_036,xrv_densenet_pc,0
00000116_037,xrv_densenet_pc,0
00000116_040,xrv_densenet_pc,0
00000117_000,xrv_densenet_pc,0
00000117_001,xrv_densenet_pc,0
00000118_001,xrv_densenet_pc,0
00000118_003,xrv_densenet_pc,0
00000118_006,xrv_densenet_pc,0
00000118_007,xrv_densenet_pc,0
00000118_015,xrv_densenet_pc,0
00000119_001,xrv_densenet_pc,1
00000120_000,xrv_densenet_pc,1
00000121_006,xrv_densenet_pc,0
00000121_007,xrv_densenet_pc,0
00000123_000,xrv_densenet_pc,0
00000124_000,xrv_densenet_pc,0
00000127_002,xrv_densenet_pc,0
00000127_003,xrv_densenet_pc,0
00000127_004,xrv_densenet_pc,0
00000127_005,xrv_densenet_pc,0
00000127_007,xrv_densenet_pc,0
00000127_009,xrv_densenet_pc,1
00000127_010,xrv_densenet_pc,1
00000128_000,xrv_densenet_pc,0
00000131_001,xrv_densenet_pc,0
00000131_002,xrv_densenet_pc,0
00000132_003,xrv_densenet_pc,0
00000132_004,xrv_densenet_pc,0
00000132_005,xrv_densenet_pc,0
00000133_000,xrv_densenet_pc,0
00000138_002,xrv_densenet_pc,1
00000138_005,xrv_densenet_pc,0
00000143_002,xrv_densenet_pc,0
00000143_008,xrv_densenet_pc,1
00000143_009,xrv_densenet_pc,1
00000143_011,xrv_densenet_pc,0
00000143_012,xrv_densenet_pc,1
00000144_003,xrv_densenet_pc,0
00000147_001,xrv_densenet_pc,1
00000147_002,xrv_densenet_pc,1
00000148_001,xrv_densenet_pc,0
00000148_002,xrv_densenet_pc,0
00000149_002,xrv_densenet_pc,0
00000149_005,xrv_densenet_pc,1
00000149_006,xrv_densenet_pc,1
00000150_000,xrv_densenet_pc,0
00000150_002,xrv_densenet_pc,1
00000150_003,xrv_densenet_pc,1
00000150_004,xrv_densenet_pc,1
00000153_001,xrv_densenet_pc,0
00000155_000,xrv_densenet_pc,0
00000156_000,xrv_densenet_pc,0
00000156_001,xrv_densenet_pc,0
00000175_001,xrv_densenet_pc,1
00000175_002,xrv_densenet_pc,1
00000176_001,xrv_densenet_pc,0
00000176_002,xrv_densenet_pc,1
00000179_002,xrv_densenet_pc,1
00000179_006,xrv_densenet_pc,1
00000179_007,xrv_densenet_pc,0
00000180_000,xrv_densenet_pc,0
00000180_002,xrv_densenet_pc,0
00000180_003,xrv_densenet_pc,0
00000181_003,xrv_densenet_pc,0
00000181_005,xrv_densenet_pc,0
00000181_011,xrv_densenet_pc,0
00000001_000,xrv_resnet50,0
00000001_001,xrv_resnet50,0
00000001_002,xrv_resnet50,0
00000005_007,xrv_resnet50,0
00000008_000,xrv_resnet50,0
00000011_000,xrv_resnet50,0
00000011_006,xrv_resnet50,0
00000012_000,xrv_resnet50,0
00000013_004,xrv_resnet50,0
00000013_006,xrv_resnet50,0
00000013_010,xrv_resnet50,0
00000013_018,xrv_resnet50,0
00000013_021,xrv_resnet50,0
00000013_025,xrv_resnet50,0
00000013_026,xrv_resnet50,0
00000013_027,xrv_resnet50,0
00000013_028,xrv_resnet50,0
00000013_029,xrv_resnet50,0
00000013_030,xrv_resnet50,0
00000013_035,xrv_resnet50,0
00000013_037,xrv_resnet50,0
00000013_040,xrv_resnet50,0
00000013_044,xrv_resnet50,0
00000013_045,xrv_resnet50,0
00000017_000,xrv_resnet50,0
00000019_000,xrv_resnet50,0
00000023_002,xrv_resnet50,0
00000025_000,xrv_resnet50,0
00000030_000,xrv_resnet50,0
00000030_001,xrv_resnet50,0
00000032_000,xrv_resnet50,0
00000032_001,xrv_resnet50,0
00000032_004,xrv_resnet50,0
00000032_006,xrv_resnet50,0
00000032_007,xrv_resnet50,0
00000032_012,xrv_resnet50,0
00000032_021,xrv_resnet50,0
00000032_027,xrv_resnet50,0
00000032_028,xrv_resnet50,0
00000032_029,xrv_resnet50,0
00000032_030,xrv_resnet50,0
00000032_031,xrv_resnet50,0
00000032_032,xrv_resnet50,0
00000032_034,xrv_resnet50,0
00000032_035,xrv_resnet50,0
00000032_036,xrv_resnet50,0
00000032_037,xrv_resnet50,0
00000032_040,xrv_resnet50,0
00000032_041,xrv_resnet50,0
00000032_044,xrv_resnet50,0
00000032_045,xrv_resnet50,0
00000032_050,xrv_resnet50,0
00000032_052,xrv_resnet50,0
00000032_053,xrv_resnet50,0
00000032_054,xrv_resnet50,0
00000032_055,xrv_resnet50,0
00000032_056,xrv_resnet50,0
00000032_057,xrv_resnet50,0
00000032_058,xrv_resnet50,0
00000032_059,xrv_resnet50,0
00000032_060,xrv_resnet50,0
00000033_000,xrv_resnet50,0
00000036_000,xrv_resnet50,0
00000038_000,xrv_resnet50,0
00000038_001,xrv_resnet50,0
00000038_003,xrv_resnet50,0
00000038_006,xrv_resnet50,0
00000039_004,xrv_resnet50,0
00000041_006,xrv_resnet50,0
00000044_000,xrv_resnet50,0
00000044_002,xrv_resnet50,0
00000045_000,xrv_resnet50,0
00000047_003,xrv_resnet50,0
00000047_004,xrv_resnet50,0
00000047_006,xrv_resnet50,0
00000053_001,xrv_resnet50,0
00000056_001,xrv_resnet50,0
00000057_002,xrv_resnet50,0
00000058_000,xrv_resnet50,0
00000060_000,xrv_resnet50,0
00000061_002,xrv_resnet50,0
00000061_003,xrv_resnet50,0
00000061_004,xrv_resnet50,0
00000061_005,xrv_resnet50,0
00000061_006,xrv_resnet50,0
00000061_007,xrv_resnet50,0
00000061_008,xrv_resnet50,0
00000061_009,xrv_resnet50,0
00000061_010,xrv_resnet50,0
00000061_011,xrv_resnet50,0
00000061_012,xrv_resnet50,0
00000061_013,xrv_resnet50,0
00000061_014,xrv_resnet50,0
00000061_017,xrv_resnet50,0
00000061_020,xrv_resnet50,0
00000061_023,xrv_resnet50,0
00000061_025,xrv_resnet50,0
00000066_000,xrv_resnet50,0
00000067_001,xrv_resnet50,0
00000069_000,xrv_resnet50,0
00000071_002,xrv_resnet50,0
00000071_005,xrv_resnet50,0
00000071_006,xrv_resnet50,0
00000071_007,xrv_resnet50,0
00000072_000,xrv_resnet50,0
00000074_000,xrv_resnet50,0
00000075_000,xrv_resnet50,0
00000075_001,xrv_resnet50,0
00000076_000,xrv_resnet50,0
00000077_000,xrv_resnet50,0
00000078_001,xrv_resnet50,0
00000078_002,xrv_resnet50,0
00000080_001,xrv_resnet50,0
00000080_004,xrv_resnet50,0
00000084_000,xrv_resnet50,0
00000084_001,xrv_resnet50,0
00000086_002,xrv_resnet50,0
00000088_000,xrv_resnet50,0
00000090_003,xrv_resnet50,0
00000090_004,xrv_resnet50,0
00000090_005,xrv_resnet50,0
00000090_008,xrv_resnet50,0
00000091_005,xrv_resnet50,0
00000091_008,xrv_resnet50,0
00000091_009,xrv_resnet50,0
00000091_010,xrv_resnet50,0
00000092_001,xrv_resnet50,0
00000096_000,xrv_resnet50,0
00000096_001,xrv_resnet50,0
00000096_002,xrv_resnet50,0
00000096_003,xrv_resnet50,0
00000096_004,xrv_resnet50,0
00000096_005,xrv_resnet50,0
00000096_006,xrv_resnet50,0
00000096_007,xrv_resnet50,0
00000099_000,xrv_resnet50,0
00000099_001,xrv_resnet50,0
00000099_002,xrv_resnet50,0
00000099_003,xrv_resnet50,0
00000099_005,xrv_resnet50,0
00000099_007,xrv_resnet50,0
00000099_008,xrv_resnet50,0
00000099_009,xrv_resnet50,0
00000099_010,xrv_resnet50,0
00000099_011,xrv_resnet50,0
00000099_012,xrv_resnet50,0
00000099_013,xrv_resnet50,0
00000100_000,xrv_resnet50,0
00000103_010,xrv_resnet50,0
00000103_011,xrv_resnet50,0
00000109_000,xrv_resnet50,0
00000109_001,xrv_resnet50,0
00000109_003,xrv_resnet50,0
00000112_000,xrv_resnet50,0
00000113_001,xrv_resnet50,0
00000116_000,xrv_resnet50,0
00000116_001,xrv_resnet50,0
00000116_002,xrv_resnet50,0
00000116_003,xrv_resnet50,0
00000116_004,xrv_resnet50,0
00000116_005,xrv_resnet50,0
00000116_006,xrv_resnet50,0
00000116_007,xrv_resnet50,0
00000116_008,xrv_resnet50,0
00000116_009,xrv_resnet50,0
00000116_010,xrv_resnet50,0
00000116_011,xrv_resnet50,0
00000116_013,xrv_resnet50,0
00000116_016,xrv_resnet50,0
00000116_017,xrv_resnet50,0
00000116_018,xrv_resnet50,0
00000116_020,xrv_resnet50,0
00000116_021,xrv_resnet50,0
00000116_022,xrv_resnet50,0
00000116_023,xrv_resnet50,0
00000116_024,xrv_resnet50,0
00000116_025,xrv_resnet50,0
00000116_028,xrv_resnet50,0
00000116_029,xrv_resnet50,0
00000116_031,xrv_resnet50,0
00000116_032,xrv_resnet50,0
00000116_033,xrv_resnet50,0
00000116_034,xrv_resnet50,0
00000116_035,xrv_resnet50,0
00000116_036,xrv_resnet50,0
00000116_037,xrv_resnet50,0
00000116_040,xrv_resnet50,0
00000117_000,xrv_resnet50,0
00000117_001,xrv_resnet50,0
00000118_001,xrv_resnet50,0
00000118_003,xrv_resnet50,0
00000118_006,xrv_resnet50,0
00000118_007,xrv_resnet50,0
00000118_015,xrv_resnet50,0
00000119_001,xrv_resnet50,0
00000120_000,xrv_resnet50,0
00000121_006,xrv_resnet50,0
00000121_007,xrv_resnet50,0
00000123_000,xrv_resnet50,0
00000124_000,xrv_resnet50,0
00000127_002,xrv_resnet50,0
00000127_003,xrv_resnet50,0
00000127_004,xrv_resnet50,0
00000127_005,xrv_resnet50,0
00000127_007,xrv_resnet50,0
00000127_009,xrv_resnet50,0
00000127_010,xrv_resnet50,0
00000128_000,xrv_resnet50,0
00000131_001,xrv_resnet50,0
00000131_002,xrv_resnet50,0
00000132_003,xrv_resnet50,0
00000132_004,xrv_resnet50,0
00000132_005,xrv_resnet50,0
00000133_000,xrv_resnet50,0
00000138_002,xrv_resnet50,0
00000138_005,xrv_resnet50,0
00000143_002,xrv_resnet50,0
00000143_008,xrv_resnet50,0
00000143_009,xrv_resnet50,0
00000143_011,xrv_resnet50,0
00000143_012,xrv_resnet50,0
00000144_003,xrv_resnet50,0
00000147_001,xrv_resnet50,0
00000147_002,xrv_resnet50,0
00000148_001,xrv_resnet50,0
00000148_002,xrv_resnet50,0
00000149_002,xrv_resnet50,0
00000149_005,xrv_resnet50,0
00000149_006,xrv_resnet50,0
00000150_000,xrv_resnet50,0
00000150_002,xrv_resnet50,0
00000150_003,xrv_resnet50,0
00000150_004,xrv_resnet50,0
00000153_001,xrv_resnet50,0
00000155_000,xrv_resnet50,0
00000156_000,xrv_resnet50,0
00000156_001,xrv_resnet50,0
00000175_001,xrv_resnet50,0
00000175_002,xrv_resnet50,0
00000176_001,xrv_resnet50,0
00000176_002,xrv_resnet50,0
00000179_002,xrv_resnet50,0
00000179_006,xrv_resnet50,0
00000179_007,xrv_resnet50,0
00000180_000,xrv_resnet50,0
00000180_002,xrv_resnet50,0
00000180_003,xrv_resnet50,0
00000181_003,xrv_resnet50,0
00000181_005,xrv_resnet50,0
00000181_011,xrv_resnet50,0
